time	V(vcomp)
2.174353617797253e-04	6.624605e+00
2.174354891448928e-04	6.624602e+00
2.174356244199482e-04	6.624599e+00
2.174357668443002e-04	6.624597e+00
2.174360517453950e-04	6.624591e+00
2.174376785517506e-04	6.624560e+00
2.174393053581061e-04	6.624528e+00
2.174409321644617e-04	6.624495e+00
2.174425589708173e-04	6.624463e+00
2.174441857771729e-04	6.624431e+00
2.174458125835285e-04	6.624398e+00
2.174474393898840e-04	6.624365e+00
2.174560274179640e-04	6.624187e+00
2.174732034741239e-04	6.623825e+00
2.174732733352660e-04	6.623824e+00
2.174732983774545e-04	6.623823e+00
2.174733012794307e-04	6.623823e+00
2.174733021069272e-04	6.623823e+00
2.174733029860414e-04	6.623823e+00
2.174733039267578e-04	6.623823e+00
2.174733041991747e-04	6.623823e+00
2.174733044715916e-04	6.623823e+00
2.174733047440085e-04	6.623823e+00
2.174733050164254e-04	6.623823e+00
2.174733052888423e-04	6.623823e+00
2.174733055612592e-04	6.623823e+00
2.174733058336760e-04	6.623823e+00
2.174733064109835e-04	6.623823e+00
2.174733070720996e-04	6.623823e+00
2.174733079254182e-04	6.623823e+00
2.174733089456164e-04	6.623823e+00
2.174733094632633e-04	6.623823e+00
2.174733101534592e-04	6.623823e+00
2.174733115338509e-04	6.623823e+00
2.174733145201672e-04	6.623823e+00
2.174733175064836e-04	6.623822e+00
2.174733204927999e-04	6.623822e+00
2.174733234791163e-04	6.623822e+00
2.174733264654326e-04	6.623822e+00
2.174733294517489e-04	6.623822e+00
2.174733324380653e-04	6.623822e+00
2.174733325120938e-04	6.623822e+00
2.174733325144072e-04	6.623822e+00
2.174733325190340e-04	6.623822e+00
2.174733325282875e-04	6.623822e+00
2.174733325467947e-04	6.623822e+00
2.174733325838089e-04	6.623822e+00
2.174733325849656e-04	6.623822e+00
2.174733325852548e-04	6.623822e+00
2.174733325853271e-04	6.623822e+00
2.174733325854717e-04	6.623822e+00
2.174733325855078e-04	6.623822e+00
2.174733325855801e-04	6.623822e+00
2.174733325855811e-04	6.623822e+00
2.174733325855821e-04	6.623822e+00
2.174743325855821e-04	6.623800e+00
2.174753325855821e-04	6.623778e+00
2.174763325855821e-04	6.623756e+00
2.174773325855821e-04	6.623734e+00
2.174783325855821e-04	6.623712e+00
2.174793325855821e-04	6.623690e+00
2.174803325855821e-04	6.623668e+00
2.174813325855820e-04	6.623646e+00
2.174823325855820e-04	6.623623e+00
2.174833325855820e-04	6.623601e+00
2.174843325855820e-04	6.623579e+00
2.174853325855820e-04	6.623556e+00
2.174854335777839e-04	6.623554e+00
2.174856355621877e-04	6.623549e+00
2.174860395309954e-04	6.623540e+00
2.174868474686106e-04	6.623522e+00
2.174883104779512e-04	6.623488e+00
2.174898210088417e-04	6.623454e+00
2.174921422458285e-04	6.623401e+00
2.174953675487356e-04	6.623326e+00
2.174995273652456e-04	6.623229e+00
2.175066189810846e-04	6.623061e+00
2.175135773180355e-04	6.622894e+00
2.175201391813904e-04	6.622733e+00
2.175257668562293e-04	6.622593e+00
2.175321440884780e-04	6.622432e+00
2.175369124280337e-04	6.622311e+00
2.175406808865324e-04	6.622213e+00
2.175423718625370e-04	6.622169e+00
2.175440089994988e-04	6.622127e+00
2.175453381885075e-04	6.622092e+00
2.175467588610688e-04	6.622054e+00
2.175496002061915e-04	6.621979e+00
2.175531578714031e-04	6.621884e+00
2.175565389317348e-04	6.621793e+00
2.175596010787603e-04	6.621711e+00
2.175628764658782e-04	6.621622e+00
2.175650379299247e-04	6.621562e+00
2.175673501983553e-04	6.621499e+00
2.175697766020858e-04	6.621431e+00
2.175727603012970e-04	6.621348e+00
2.175757589669538e-04	6.621264e+00
2.175817562982673e-04	6.621093e+00
2.175937509608944e-04	6.620746e+00
2.175981057600743e-04	6.620619e+00
2.176001732920670e-04	6.620557e+00
2.176017914980045e-04	6.620509e+00
2.176065326910393e-04	6.620367e+00
2.176078788468468e-04	6.620327e+00
2.176087095695555e-04	6.620302e+00
2.176091124977728e-04	6.620289e+00
2.176095033479844e-04	6.620277e+00
2.176098281192262e-04	6.620268e+00
2.176101726547315e-04	6.620257e+00
2.176108617257421e-04	6.620236e+00
2.176122398677632e-04	6.620194e+00
2.176145875901169e-04	6.620122e+00
2.176192830348243e-04	6.619977e+00
2.176286739242390e-04	6.619682e+00
2.176474557030686e-04	6.619076e+00
2.176683741660697e-04	6.618382e+00
2.176772992479399e-04	6.618078e+00
2.176856452229092e-04	6.617788e+00
2.176917491804483e-04	6.617572e+00
2.176986061018015e-04	6.617327e+00
2.177123199445077e-04	6.616827e+00
2.177295628373162e-04	6.616185e+00
2.177391356208631e-04	6.615821e+00
2.177439496955932e-04	6.615636e+00
2.177486232950676e-04	6.615454e+00
2.177521839423810e-04	6.615315e+00
2.177561011438865e-04	6.615160e+00
2.177639355468976e-04	6.614848e+00
2.177796043529197e-04	6.614211e+00
2.177987486952133e-04	6.613417e+00
2.178067459070866e-04	6.613080e+00
2.178112163526551e-04	6.612889e+00
2.178155658496626e-04	6.612701e+00
2.178188826399505e-04	6.612558e+00
2.178225401180665e-04	6.612398e+00
2.178298550742984e-04	6.612076e+00
2.178444849867622e-04	6.611421e+00
2.178681551405292e-04	6.610340e+00
2.178775392821367e-04	6.609903e+00
2.178862373313189e-04	6.609491e+00
2.178926020018490e-04	6.609187e+00
2.178997490867901e-04	6.608842e+00
2.179140432566723e-04	6.608142e+00
2.179241911106725e-04	6.607639e+00
2.179322765818819e-04	6.607234e+00
2.179414536994289e-04	6.606769e+00
2.179487614241260e-04	6.606394e+00
2.179534831969210e-04	6.606150e+00
2.179629267425110e-04	6.605656e+00
2.179818138336910e-04	6.604655e+00
2.179931222752445e-04	6.604047e+00
2.180023959240423e-04	6.603543e+00
2.180087597938414e-04	6.603193e+00
2.180145684271557e-04	6.602871e+00
2.180183332970861e-04	6.602662e+00
2.180258630369469e-04	6.602238e+00
2.180409225166684e-04	6.601380e+00
2.180651598432612e-04	6.599978e+00
2.180747305147625e-04	6.599416e+00
2.180836356457283e-04	6.598886e+00
2.180901212644836e-04	6.598496e+00
2.180974137616396e-04	6.598055e+00
2.181119987559516e-04	6.597165e+00
2.181121696738537e-04	6.597155e+00
2.181123975643898e-04	6.597140e+00
2.181155880318955e-04	6.596943e+00
2.181192342804735e-04	6.596717e+00
2.181265267776295e-04	6.596264e+00
2.181266122365806e-04	6.596259e+00
2.181274098534570e-04	6.596209e+00
2.181283214156015e-04	6.596152e+00
2.181301445398905e-04	6.596037e+00
2.181338050316270e-04	6.595808e+00
2.181342960717723e-04	6.595777e+00
2.181347871119175e-04	6.595746e+00
2.181352781520628e-04	6.595715e+00
2.181357691922081e-04	6.595684e+00
2.181362602323533e-04	6.595653e+00
2.181367512724986e-04	6.595622e+00
2.181372423126438e-04	6.595591e+00
2.181372557870651e-04	6.595590e+00
2.181372558333527e-04	6.595590e+00
2.181372558598028e-04	6.595590e+00
2.181372558606294e-04	6.595590e+00
2.181372558622825e-04	6.595590e+00
2.181372558626958e-04	6.595590e+00
2.181372558635223e-04	6.595590e+00
2.181372558651755e-04	6.595590e+00
2.181372558684817e-04	6.595590e+00
2.181372558685851e-04	6.595590e+00
2.181372558685883e-04	6.595590e+00
2.181372558685947e-04	6.595590e+00
2.181372558686076e-04	6.595590e+00
2.181372558686335e-04	6.595590e+00
2.181372558686399e-04	6.595590e+00
2.181372558686528e-04	6.595590e+00
2.181372558686787e-04	6.595590e+00
2.181372558687303e-04	6.595590e+00
2.181372558688336e-04	6.595590e+00
2.181372558688595e-04	6.595590e+00
2.181372558689111e-04	6.595590e+00
2.181372558690145e-04	6.595590e+00
2.181372558692211e-04	6.595590e+00
2.181372558696344e-04	6.595590e+00
2.181372558697377e-04	6.595590e+00
2.181372558699443e-04	6.595590e+00
2.181372558703576e-04	6.595590e+00
2.181372558711842e-04	6.595590e+00
2.181372558713908e-04	6.595590e+00
2.181372558718041e-04	6.595590e+00
2.181372558726307e-04	6.595590e+00
2.181372558742838e-04	6.595590e+00
2.181372558775901e-04	6.595590e+00
2.181372558784166e-04	6.595590e+00
2.181372558786233e-04	6.595590e+00
2.181372558790365e-04	6.595590e+00
2.181372558791399e-04	6.595590e+00
2.181372558793465e-04	6.595590e+00
2.181372558797598e-04	6.595590e+00
2.181372558798631e-04	6.595590e+00
2.181372558800698e-04	6.595590e+00
2.181372558804830e-04	6.595590e+00
2.181372558813096e-04	6.595590e+00
2.181372558829627e-04	6.595590e+00
2.181372558862690e-04	6.595590e+00
2.181372558928815e-04	6.595590e+00
2.181372559061066e-04	6.595590e+00
2.181372559325566e-04	6.595590e+00
2.181372559854567e-04	6.595590e+00
2.181372560912570e-04	6.595590e+00
2.181372561006458e-04	6.595590e+00
2.181372561029930e-04	6.595590e+00
2.181372561030664e-04	6.595590e+00
2.181372561032131e-04	6.595590e+00
2.181372561035065e-04	6.595590e+00
2.181372561040933e-04	6.595590e+00
2.181372561052669e-04	6.595590e+00
2.181372561053036e-04	6.595590e+00
2.181372561053769e-04	6.595590e+00
2.181372561055236e-04	6.595590e+00
2.181372561058170e-04	6.595590e+00
2.181372561064038e-04	6.595590e+00
2.181372561065505e-04	6.595590e+00
2.181372561065872e-04	6.595590e+00
2.181372561065963e-04	6.595590e+00
2.181372566253951e-04	6.595590e+00
2.181372566864303e-04	6.595590e+00
2.181372568085006e-04	6.595590e+00
2.181372615430849e-04	6.595590e+00
2.181372662776692e-04	6.595590e+00
2.181372710122534e-04	6.595589e+00
2.181372757468377e-04	6.595589e+00
2.181372804814219e-04	6.595589e+00
2.181372852160062e-04	6.595588e+00
2.181372899505905e-04	6.595588e+00
2.181374609720906e-04	6.595577e+00
2.181374632361136e-04	6.595577e+00
2.181374639367944e-04	6.595577e+00
2.181374641808071e-04	6.595577e+00
2.181374643876486e-04	6.595577e+00
2.181375312298136e-04	6.595573e+00
2.181375320741143e-04	6.595573e+00
2.181375326735084e-04	6.595573e+00
2.181375326735102e-04	6.595573e+00
2.181375326735112e-04	6.595573e+00
2.181375326735132e-04	6.595573e+00
2.181375326735172e-04	6.595573e+00
2.181376576735172e-04	6.595565e+00
2.181377826735172e-04	6.595557e+00
2.181379076735172e-04	6.595549e+00
2.181380326735172e-04	6.595541e+00
2.181381576735172e-04	6.595533e+00
2.181382826735172e-04	6.595525e+00
2.181384076735171e-04	6.595518e+00
2.181386576735171e-04	6.595502e+00
2.181391576735172e-04	6.595470e+00
2.181398069295564e-04	6.595429e+00
2.181411054416348e-04	6.595347e+00
2.181425469832023e-04	6.595255e+00
2.181443605083977e-04	6.595140e+00
2.181461967885724e-04	6.595023e+00
2.181485216623798e-04	6.594875e+00
2.181511772648954e-04	6.594706e+00
2.181547926333823e-04	6.594473e+00
2.181593568843086e-04	6.594180e+00
2.181661517867113e-04	6.593740e+00
2.181704299023056e-04	6.593462e+00
2.181739066254580e-04	6.593235e+00
2.181755760848276e-04	6.593126e+00
2.181766582475775e-04	6.593055e+00
2.181774119155049e-04	6.593006e+00
2.181782135029556e-04	6.592953e+00
2.181789892601044e-04	6.592902e+00
2.181798033912130e-04	6.592849e+00
2.181808368259082e-04	6.592781e+00
2.181827352932821e-04	6.592656e+00
2.181847342588504e-04	6.592524e+00
2.181865829320678e-04	6.592402e+00
2.181891520489921e-04	6.592232e+00
2.181928062476060e-04	6.591990e+00
2.181967379735170e-04	6.591731e+00
2.182015131447664e-04	6.591415e+00
2.182076884556433e-04	6.591009e+00
2.182155286556125e-04	6.590493e+00
2.182266605419086e-04	6.589765e+00
2.182435354113808e-04	6.588668e+00
2.182536901732164e-04	6.588013e+00
2.182581192337130e-04	6.587729e+00
2.182594036249857e-04	6.587647e+00
2.182599856486069e-04	6.587610e+00
2.182605999871184e-04	6.587571e+00
2.182612674030591e-04	6.587528e+00
2.182626022349406e-04	6.587443e+00
2.182647805099078e-04	6.587305e+00
2.182676064376343e-04	6.587125e+00
2.182709828901906e-04	6.586912e+00
2.182750550090550e-04	6.586655e+00
2.182800829793530e-04	6.586339e+00
2.182861699564966e-04	6.585958e+00
2.182935362606196e-04	6.585501e+00
2.183026463331060e-04	6.584939e+00
2.183136169738539e-04	6.584268e+00
2.183304588086422e-04	6.583253e+00
2.183535590242993e-04	6.581883e+00
2.183753557316389e-04	6.580615e+00
2.183965275939094e-04	6.579409e+00
2.184197066143243e-04	6.578117e+00
2.184462016434728e-04	6.576678e+00
2.184810959394900e-04	6.574843e+00
2.185250712799327e-04	6.572631e+00
2.185883557085036e-04	6.569584e+00
2.186055537922353e-04	6.568786e+00
2.186120769011349e-04	6.568491e+00
2.186145899445677e-04	6.568378e+00
2.186156267437034e-04	6.568332e+00
2.186160662487051e-04	6.568313e+00
2.186162724534762e-04	6.568303e+00
2.186163946875100e-04	6.568298e+00
2.186165133522456e-04	6.568293e+00
2.186165956838761e-04	6.568289e+00
2.186166835839748e-04	6.568285e+00
2.186167711367158e-04	6.568281e+00
2.186168860896127e-04	6.568276e+00
2.186170179907298e-04	6.568270e+00
2.186171855402952e-04	6.568263e+00
2.186174133823459e-04	6.568253e+00
2.186177352377357e-04	6.568238e+00
2.186182383285267e-04	6.568216e+00
2.186191058328434e-04	6.568177e+00
2.186207882971862e-04	6.568102e+00
2.186241532258718e-04	6.567954e+00
2.186308830832430e-04	6.567658e+00
2.186443427979854e-04	6.567077e+00
2.186712622274702e-04	6.565941e+00
2.186974163915942e-04	6.564869e+00
2.187235386233375e-04	6.563836e+00
2.187494471125390e-04	6.562849e+00
2.187809404516536e-04	6.561702e+00
2.188255141872415e-04	6.560169e+00
2.188730099623742e-04	6.558652e+00
2.189360655198355e-04	6.556826e+00
2.190034597677593e-04	6.555152e+00
2.191382482636068e-04	6.552547e+00
2.192903972804716e-04	6.550918e+00
2.195946953142012e-04	6.551848e+00
2.200650310799191e-04	6.561867e+00
2.205650310799191e-04	6.581945e+00
2.207830224677810e-04	6.594185e+00
2.208773428797640e-04	6.600514e+00
2.209552146633719e-04	6.606182e+00
2.210317031102999e-04	6.612084e+00
2.211476981087625e-04	6.621520e+00
2.212253288863362e-04	6.628169e+00
2.213158270261302e-04	6.636268e+00
2.213548854765075e-04	6.639866e+00
2.213718608284860e-04	6.641463e+00
2.213858423022480e-04	6.642791e+00
2.213995715574803e-04	6.644107e+00
2.214270300679450e-04	6.646775e+00
2.214819470888743e-04	6.652243e+00
2.215917811307330e-04	6.663427e+00
2.215927811307330e-04	6.663531e+00
2.215927967557330e-04	6.663532e+00
2.215929217557330e-04	6.663546e+00
2.215929373807330e-04	6.663547e+00
2.215929606680374e-04	6.663549e+00
2.215929853778709e-04	6.663552e+00
2.215929966600627e-04	6.663553e+00
2.215930119499525e-04	6.663555e+00
2.215930207392067e-04	6.663556e+00
2.215930291115899e-04	6.663557e+00
2.215930390266064e-04	6.663558e+00
2.215930509529796e-04	6.663559e+00
2.215930658921954e-04	6.663560e+00
2.215930812191574e-04	6.663562e+00
2.215930974611982e-04	6.663564e+00
2.215930995046953e-04	6.663564e+00
2.215931035916895e-04	6.663565e+00
2.215931117656780e-04	6.663565e+00
2.215931138091751e-04	6.663566e+00
2.215931178961693e-04	6.663566e+00
2.215931260701578e-04	6.663567e+00
2.215931424181347e-04	6.663568e+00
2.215931607437402e-04	6.663570e+00
2.215931779646594e-04	6.663572e+00
2.215931963930385e-04	6.663574e+00
2.215931986001055e-04	6.663575e+00
2.215932030142395e-04	6.663575e+00
2.215932041177730e-04	6.663575e+00
2.215932063248400e-04	6.663575e+00
2.215932107389740e-04	6.663576e+00
2.215932195672420e-04	6.663577e+00
2.215932372237781e-04	6.663579e+00
2.215932604542848e-04	6.663581e+00
2.215932607503651e-04	6.663581e+00
2.215932611451388e-04	6.663581e+00
2.215932619346863e-04	6.663581e+00
2.215932635137812e-04	6.663581e+00
2.215932666719709e-04	6.663582e+00
2.215932729883503e-04	6.663582e+00
2.215932856211092e-04	6.663584e+00
2.215933108866271e-04	6.663586e+00
2.215933408653079e-04	6.663589e+00
2.215933743242743e-04	6.663593e+00
2.215934130156304e-04	6.663597e+00
2.215934189209423e-04	6.663598e+00
2.215934207663523e-04	6.663598e+00
2.215934215045163e-04	6.663598e+00
2.215934215275839e-04	6.663598e+00
2.215934215737191e-04	6.663598e+00
2.215934216659896e-04	6.663598e+00
2.215934218505306e-04	6.663598e+00
2.215934222196126e-04	6.663598e+00
2.215934229577766e-04	6.663598e+00
2.215934248031866e-04	6.663598e+00
2.215934270176785e-04	6.663599e+00
2.215934299703345e-04	6.663599e+00
2.215934358756464e-04	6.663599e+00
2.215934476862702e-04	6.663601e+00
2.215934713075179e-04	6.663603e+00
2.215935185500132e-04	6.663608e+00
2.215935725719898e-04	6.663614e+00
2.215936252871272e-04	6.663620e+00
2.215936877992746e-04	6.663626e+00
2.215937608688381e-04	6.663634e+00
2.215937623351764e-04	6.663634e+00
2.215937652678530e-04	6.663634e+00
2.215937711332062e-04	6.663635e+00
2.215937828639127e-04	6.663636e+00
2.215938063253257e-04	6.663639e+00
2.215938532481516e-04	6.663643e+00
2.215939470938035e-04	6.663653e+00
2.215941347851072e-04	6.663673e+00
2.215943700511900e-04	6.663698e+00
2.215947453271626e-04	6.663737e+00
2.215954026167915e-04	6.663806e+00
2.215967171960494e-04	6.663945e+00
2.215993463545652e-04	6.664222e+00
2.216046046715968e-04	6.664776e+00
2.216129554515132e-04	6.665660e+00
2.216211917090430e-04	6.666535e+00
2.216293457452412e-04	6.667404e+00
2.216387680120190e-04	6.668412e+00
2.216476491303083e-04	6.669365e+00
2.216571797833669e-04	6.670393e+00
2.216614679636498e-04	6.670856e+00
2.216653482946773e-04	6.671276e+00
2.216684555588526e-04	6.671613e+00
2.216718351742109e-04	6.671981e+00
2.216785944049274e-04	6.672717e+00
2.216856777576207e-04	6.673491e+00
2.216930311753568e-04	6.674296e+00
2.217016072794737e-04	6.675238e+00
2.217072108750225e-04	6.675856e+00
2.217114282359597e-04	6.676321e+00
2.217149105046675e-04	6.676706e+00
2.217188353088459e-04	6.677141e+00
2.217223763278438e-04	6.677534e+00
2.217241267525921e-04	6.677729e+00
2.217250444840080e-04	6.677831e+00
2.217257283067017e-04	6.677907e+00
2.217264121293954e-04	6.677983e+00
2.217270959520890e-04	6.678059e+00
2.217277797747827e-04	6.678135e+00
2.217284635974764e-04	6.678211e+00
2.217291474201701e-04	6.678287e+00
2.217298312428638e-04	6.678363e+00
2.217333851636680e-04	6.678760e+00
2.217352225408877e-04	6.678965e+00
2.217358335913635e-04	6.679033e+00
2.217366483253312e-04	6.679124e+00
2.217369439444033e-04	6.679157e+00
2.217370856132601e-04	6.679173e+00
2.217372008197445e-04	6.679185e+00
2.217373147745626e-04	6.679198e+00
2.217374667007380e-04	6.679215e+00
2.217376046513603e-04	6.679231e+00
2.217377766447477e-04	6.679250e+00
2.217381645070882e-04	6.679293e+00
2.217384010098721e-04	6.679320e+00
2.217386639843992e-04	6.679349e+00
2.217389767062964e-04	6.679384e+00
2.217393573299186e-04	6.679427e+00
2.217404881392366e-04	6.679553e+00
2.217414170768249e-04	6.679657e+00
2.217428619501911e-04	6.679819e+00
2.217453477197650e-04	6.680098e+00
2.217453571520544e-04	6.680099e+00
2.217453760166333e-04	6.680100e+00
2.217453827747674e-04	6.680101e+00
2.217453926574155e-04	6.680102e+00
2.217454513127727e-04	6.680109e+00
2.217455099681300e-04	6.680115e+00
2.217455686234873e-04	6.680122e+00
2.217456272788446e-04	6.680129e+00
2.217456859342019e-04	6.680135e+00
2.217457445895592e-04	6.680142e+00
2.217458032449165e-04	6.680149e+00
2.217460338800474e-04	6.680174e+00
2.217464026798185e-04	6.680216e+00
2.217469934244790e-04	6.680282e+00
2.217479548468649e-04	6.680390e+00
2.217480214885936e-04	6.680397e+00
2.217480881303222e-04	6.680405e+00
2.217481547720508e-04	6.680412e+00
2.217482214137794e-04	6.680420e+00
2.217482880555080e-04	6.680427e+00
2.217483546972366e-04	6.680435e+00
2.217484213389653e-04	6.680442e+00
2.217485226238147e-04	6.680454e+00
2.217486239086641e-04	6.680465e+00
2.217487251935136e-04	6.680476e+00
2.217488264783630e-04	6.680488e+00
2.217489277632125e-04	6.680499e+00
2.217490290480619e-04	6.680510e+00
2.217491303329114e-04	6.680522e+00
2.217493672812798e-04	6.680548e+00
2.217494265183719e-04	6.680555e+00
2.217495746111021e-04	6.680572e+00
2.217495958751771e-04	6.680574e+00
2.217496171392521e-04	6.680577e+00
2.217496384033271e-04	6.680579e+00
2.217496596674021e-04	6.680581e+00
2.217496809314771e-04	6.680584e+00
2.217497021955521e-04	6.680586e+00
2.217497234596271e-04	6.680588e+00
2.217497949422409e-04	6.680596e+00
2.217497996392872e-04	6.680597e+00
2.217498097851059e-04	6.680598e+00
2.217498199309246e-04	6.680599e+00
2.217498300767434e-04	6.680601e+00
2.217498402225621e-04	6.680602e+00
2.217498503683808e-04	6.680603e+00
2.217498605141995e-04	6.680604e+00
2.217498706600182e-04	6.680605e+00
2.217499277665956e-04	6.680611e+00
2.217499848731730e-04	6.680618e+00
2.217500419797504e-04	6.680624e+00
2.217500990863278e-04	6.680631e+00
2.217501561929052e-04	6.680637e+00
2.217502132994826e-04	6.680643e+00
2.217502704060600e-04	6.680650e+00
2.217502704103691e-04	6.680650e+00
2.217502704116002e-04	6.680650e+00
2.217502704116387e-04	6.680650e+00
2.217502704117156e-04	6.680650e+00
2.217502704118695e-04	6.680650e+00
2.217502704121773e-04	6.680650e+00
2.217502704140241e-04	6.680650e+00
2.217502704175417e-04	6.680650e+00
2.217502704210593e-04	6.680650e+00
2.217502704245769e-04	6.680650e+00
2.217502704280945e-04	6.680650e+00
2.217502704316121e-04	6.680650e+00
2.217502704351297e-04	6.680650e+00
2.217502704386473e-04	6.680650e+00
2.217502704484966e-04	6.680650e+00
2.217502704486120e-04	6.680650e+00
2.217502704487659e-04	6.680650e+00
2.217502704487707e-04	6.680650e+00
2.217502704487803e-04	6.680650e+00
2.217502704487827e-04	6.680650e+00
2.217502704487875e-04	6.680650e+00
2.217502704487972e-04	6.680650e+00
2.217502704488164e-04	6.680650e+00
2.217502704488549e-04	6.680650e+00
2.217502704489318e-04	6.680650e+00
2.217502704490857e-04	6.680650e+00
2.217502704493935e-04	6.680650e+00
2.217502704512403e-04	6.680650e+00
2.217502704532189e-04	6.680650e+00
2.217502704551976e-04	6.680650e+00
2.217502704571762e-04	6.680650e+00
2.217502704591549e-04	6.680650e+00
2.217502704611335e-04	6.680650e+00
2.217502704631122e-04	6.680650e+00
2.217502704650908e-04	6.680650e+00
2.217502704687843e-04	6.680650e+00
2.217502704838660e-04	6.680650e+00
2.217502704915168e-04	6.680650e+00
2.217502704991676e-04	6.680650e+00
2.217502705068184e-04	6.680650e+00
2.217502705144692e-04	6.680650e+00
2.217502705221200e-04	6.680650e+00
2.217502705297708e-04	6.680650e+00
2.217502705374216e-04	6.680650e+00
2.217502707779379e-04	6.680650e+00
2.217502710184543e-04	6.680650e+00
2.217502712589707e-04	6.680650e+00
2.217502714994870e-04	6.680650e+00
2.217502717400034e-04	6.680650e+00
2.217502719805198e-04	6.680650e+00
2.217502722210361e-04	6.680650e+00
2.217502724488011e-04	6.680650e+00
2.217502724538797e-04	6.680650e+00
2.217502724543414e-04	6.680650e+00
2.217502724548030e-04	6.680650e+00
2.217502724552647e-04	6.680650e+00
2.217502724557264e-04	6.680650e+00
2.217502724561881e-04	6.680650e+00
2.217502724566498e-04	6.680650e+00
2.217502724571115e-04	6.680650e+00
2.217502724595738e-04	6.680650e+00
2.217502724595834e-04	6.680650e+00
2.217502724596027e-04	6.680650e+00
2.217502724596075e-04	6.680650e+00
2.217502724596171e-04	6.680650e+00
2.217502724596363e-04	6.680650e+00
2.217502724596748e-04	6.680650e+00
2.217502724597037e-04	6.680650e+00
2.217502724597421e-04	6.680650e+00
2.217502724598191e-04	6.680650e+00
2.217502724599730e-04	6.680650e+00
2.217502724602808e-04	6.680650e+00
2.217502724621275e-04	6.680650e+00
2.217502724645898e-04	6.680650e+00
2.217502724646668e-04	6.680650e+00
2.217502724648207e-04	6.680650e+00
2.217502724648592e-04	6.680650e+00
2.217502724649361e-04	6.680650e+00
2.217502724650900e-04	6.680650e+00
2.217502724651285e-04	6.680650e+00
2.217502724652054e-04	6.680650e+00
2.217502724652247e-04	6.680650e+00
2.217502724652631e-04	6.680650e+00
2.217502724653401e-04	6.680650e+00
2.217502724654940e-04	6.680650e+00
2.217502724658018e-04	6.680650e+00
2.217502724665712e-04	6.680650e+00
2.217502724668790e-04	6.680650e+00
2.217502724668886e-04	6.680650e+00
2.217502724668911e-04	6.680650e+00
2.217502724668959e-04	6.680650e+00
2.217502724669055e-04	6.680650e+00
2.217502724669079e-04	6.680650e+00
2.217503974669079e-04	6.680664e+00
2.217505224669079e-04	6.680678e+00
2.217506474669079e-04	6.680692e+00
2.217507724669078e-04	6.680706e+00
2.217508974669078e-04	6.680720e+00
2.217510224669078e-04	6.680734e+00
2.217511474669078e-04	6.680748e+00
2.217512724669078e-04	6.680762e+00
2.217513974669078e-04	6.680776e+00
2.217515224669078e-04	6.680790e+00
2.217516474669078e-04	6.680804e+00
2.217517724669078e-04	6.680819e+00
2.217518974669077e-04	6.680832e+00
2.217520224669077e-04	6.680847e+00
2.217521625922680e-04	6.680862e+00
2.217523443850643e-04	6.680883e+00
2.217525810889168e-04	6.680909e+00
2.217528506095921e-04	6.680940e+00
2.217533896509426e-04	6.681000e+00
2.217544677336438e-04	6.681121e+00
2.217566238990460e-04	6.681364e+00
2.217599764769034e-04	6.681742e+00
2.217645000364406e-04	6.682252e+00
2.217718778898099e-04	6.683087e+00
2.217836698359762e-04	6.684425e+00
2.217895489363347e-04	6.685094e+00
2.217929876823893e-04	6.685486e+00
2.217946860577356e-04	6.685680e+00
2.217976670394602e-04	6.686020e+00
2.217990963048405e-04	6.686184e+00
2.218019548356013e-04	6.686511e+00
2.218076718971228e-04	6.687167e+00
2.218191060201658e-04	6.688483e+00
2.218380051198863e-04	6.690670e+00
2.218583323891124e-04	6.693033e+00
2.218670737236228e-04	6.694054e+00
2.218752547382664e-04	6.695014e+00
2.218812501448796e-04	6.695718e+00
2.218879791791200e-04	6.696510e+00
2.219014372476009e-04	6.698101e+00
2.219283533845625e-04	6.701293e+00
2.219383989995186e-04	6.702489e+00
2.219478569610254e-04	6.703618e+00
2.219546655233337e-04	6.704432e+00
2.219623347393706e-04	6.705349e+00
2.219776731714443e-04	6.707188e+00
2.219885623780632e-04	6.708494e+00
2.219972385342843e-04	6.709536e+00
2.220078112809864e-04	6.710805e+00
2.220173605320712e-04	6.711953e+00
2.220300928668510e-04	6.713481e+00
2.220555575364105e-04	6.716537e+00
2.220651608620277e-04	6.717687e+00
2.220812355192798e-04	6.719609e+00
2.220956345648559e-04	6.721323e+00
2.221148332922905e-04	6.723602e+00
2.221328538106818e-04	6.725732e+00
2.221434316388350e-04	6.726975e+00
2.221540094669882e-04	6.728213e+00
2.221645872951414e-04	6.729446e+00
2.221751651232946e-04	6.730674e+00
2.221857429514479e-04	6.731896e+00
2.221963207796011e-04	6.733114e+00
2.222068986077543e-04	6.734326e+00
2.222122148414047e-04	6.734931e+00
2.222177528874178e-04	6.735560e+00
2.222288289794441e-04	6.736810e+00
2.222509811634965e-04	6.739296e+00
2.222511408451069e-04	6.739314e+00
2.222517795715484e-04	6.739385e+00
2.222526312068038e-04	6.739480e+00
2.222543344773146e-04	6.739669e+00
2.222573201544712e-04	6.740000e+00
2.222601115886469e-04	6.740309e+00
2.222628752251629e-04	6.740615e+00
2.222650440394465e-04	6.740854e+00
2.222674139140674e-04	6.741116e+00
2.222674173478996e-04	6.741116e+00
2.222674207817318e-04	6.741116e+00
2.222674242155640e-04	6.741117e+00
2.222674276493962e-04	6.741117e+00
